Steamid,total_game,total_achievement,total_playtime,topic_count_1,topic_count_2,topic_count_3,topic_count_4,genre_count_1,genre_count_2,genre_count_9,genre_count_13,genre_count_15,genre_count_17,topic_count_1_prop,topic_count_2_prop,topic_count_3_prop,topic_count_4_prop,genre_count_1_prop,genre_count_2_prop,genre_count_9_prop,genre_count_13_prop,genre_count_15_prop,genre_count_17_prop
76561198122292277,-0.5786291803583814,-0.24744949120380058,1.8738974613905182,1.3451854182690985,-0.3960590171906697,-0.3668996928526714,-0.7993052538854534,0.4787135538781688,0.7161148740394329,0.36689969285267143,-0.5577733510227171,-0.23145502494313788,-0.7433919416750281,1.5433445549663722,-0.38626533885220726,-0.356392548066193,-0.7214720713506865,0.8211898937553496,0.9758273302378425,0.7856999824633982,-0.5434447501203772,-0.22542955918706883,-0.6908456993123843
76561198147075448,-0.6924009698756374,-0.7282777524773442,-0.793409789499019,-0.7433919416750281,2.5248762345905194,-0.3668996928526714,-0.7993052538854534,0.4787135538781688,0.7161148740394329,0.36689969285267143,-0.5577733510227171,-0.23145502494313788,-0.7433919416750281,-0.6944784178907123,2.812236941195331,-0.356392548066193,-0.7214720713506865,1.0339765713662066,1.1651951761393466,1.0209792987022872,-0.5434447501203772,-0.22542955918706883,-0.6908456993123843
76561198150437413,-0.7758336155216247,-0.83432869633109,-0.99090544663536,1.3451854182690985,-0.3960590171906697,-0.3668996928526714,-0.7993052538854534,0.4787135538781688,0.7161148740394329,0.36689969285267143,-0.5577733510227171,-0.23145502494313788,-0.7433919416750281,1.9002979126000181,-0.38626533885220726,-0.356392548066193,-0.7214720713506865,1.2149105193224317,1.3262159334519137,1.221038889074741,-0.5434447501203772,-0.22542955918706883,-0.6908456993123843
76561198159956177,-0.6013835382618324,-0.20522106107199273,-0.3462855570884648,1.3451854182690985,-0.3960590171906697,-0.3668996928526714,-0.7993052538854534,0.4787135538781688,0.7161148740394329,0.36689969285267143,-0.5577733510227171,-0.23145502494313788,-0.7433919416750281,1.5794384738834217,-0.38626533885220726,-0.356392548066193,-0.7214720713506865,0.8610015947277038,1.0112574433419952,0.8297199835661584,-0.5434447501203772,-0.22542955918706883,-0.6908456993123843
76561198170036259,-0.10837245035372466,0.7017304497134337,0.3857121351266184,1.3451854182690985,-0.3960590171906697,-0.3668996928526714,-0.7993052538854534,0.4787135538781688,0.7161148740394329,0.36689969285267143,-0.5577733510227171,-0.23145502494313788,-0.7433919416750281,0.9905755337825505,-0.38626533885220726,-0.356392548066193,-0.7214720713506865,0.21148400316679133,0.43322432317664117,0.1115450651765106,-0.5434447501203772,-0.22542955918706883,-0.6908456993123843
76561198192893105,-0.3738399592273213,0.3859769607733223,0.018744635163128787,-0.7433919416750281,-0.3960590171906697,-0.3668996928526714,1.2510864843424485,-2.0889318714683736,-1.3964240043768943,0.36689969285267143,1.7928429140015905,-0.23145502494313788,1.3451854182690988,-0.6944784178907123,-0.38626533885220726,-0.356392548066193,1.4965011145680687,-1.6471355665305885,-1.2208396822196024,0.4445449739170096,1.617081878698856,-0.22542955918706883,1.446266464900607
76561198201248007,0.9534975851406614,0.5510517331067545,-0.5317166579129525,1.3451854182690985,-0.3960590171906697,-0.3668996928526714,-0.7993052538854534,0.4787135538781688,0.7161148740394329,0.36689969285267143,-0.5577733510227171,-0.23145502494313788,-0.7433919416750281,0.3872314078637351,-0.38626533885220726,-0.356392548066193,-0.7214720713506865,-0.4540063798450583,-0.15902365829515955,-0.6242910503012163,-0.5434447501203772,-0.22542955918706883,-0.6908456993123843
76561198336656213,0.6576909323957971,-1.0042021539067731,-1.0238188367204435,-0.7433919416750281,-0.3960590171906697,2.7255405754769875,-0.7993052538854534,0.4787135538781688,0.7161148740394329,0.36689969285267143,-0.5577733510227171,-0.23145502494313788,-0.7433919416750281,-0.6944784178907123,-0.38626533885220726,1.48485907636887,-0.7214720713506865,-0.3218130892747864,-0.0413792692808037,-0.4781242537425419,-0.5434447501203772,-0.22542955918706883,-0.6908456993123843
76561198353192608,-0.5786291803583814,-0.859281859590795,-0.9008044981448701,-0.7433919416750281,-0.3960590171906697,2.7255405754769875,-0.7993052538854534,0.4787135538781688,0.7161148740394329,0.36689969285267143,-0.5577733510227171,-0.23145502494313788,-0.7433919416750281,-0.6944784178907123,-0.38626533885220726,3.072816826543025,-0.7214720713506865,0.8211898937553496,0.9758273302378425,0.7856999824633982,-0.5434447501203772,-0.22542955918706883,-0.6908456993123843
76561198796747013,-0.3510856013238701,-0.2973558177232105,-0.8085170081334195,1.3451854182690985,-0.3960590171906697,-0.3668996928526714,-0.7993052538854534,0.4787135538781688,0.7161148740394329,0.36689969285267143,-0.5577733510227171,-0.23145502494313788,-0.7433919416750281,1.236793462794169,-0.38626533885220726,-0.356392548066193,-0.7214720713506865,0.48306311837371424,0.6749140408601104,0.41183147994680774,-0.5434447501203772,-0.22542955918706883,-0.6908456993123843
76561198829145577,-0.8440966892319786,-0.7191602505170678,-0.9996921917128792,1.3451854182690985,-0.3960590171906697,-0.3668996928526714,-0.7993052538854534,0.4787135538781688,0.7161148740394329,0.36689969285267143,-0.5577733510227171,-0.23145502494313788,-0.7433919416750281,2.0519406851611643,-0.38626533885220726,-0.356392548066193,-0.7214720713506865,1.3821729529112454,1.4750698330690803,1.405981816184106,-0.5434447501203772,-0.22542955918706883,-0.6908456993123843
76561198961717161,-0.8289271172963443,-0.8631208077845953,-0.771046613832011,1.3451854182690985,-0.3960590171906697,-0.3668996928526714,-0.7993052538854534,0.4787135538781688,0.7161148740394329,0.36689969285267143,-0.5577733510227171,-0.23145502494313788,-0.7433919416750281,2.0167301838399867,-0.38626533885220726,-0.356392548066193,-0.7214720713506865,1.3433356642004524,1.4405068905653793,1.3630392276957488,-0.5434447501203772,-0.22542955918706883,-0.6908456993123843
76561198975545285,0.5970126446532604,-0.08717340411261965,-0.6212956631500668,1.3451854182690985,-0.3960590171906697,-0.3668996928526714,-0.7993052538854534,0.4787135538781688,0.7161148740394329,0.36689969285267143,-0.5577733510227171,-0.23145502494313788,-0.7433919416750281,0.535023157312744,-0.38626533885220726,-0.356392548066193,-0.7214720713506865,-0.29099163631534913,-0.013949957351994386,-0.4440448157852124,-0.5434447501203772,-0.22542955918706883,-0.6908456993123843
76561199027285610,-0.8061727593928931,-0.13851933620470464,-0.2443944283090231,1.3451854182690985,-0.3960590171906697,-0.3668996928526714,-0.7993052538854534,0.4787135538781688,0.7161148740394329,0.36689969285267143,-0.5577733510227171,-0.23145502494313788,-0.7433919416750281,1.9655753045620485,-0.38626533885220726,-0.356392548066193,-0.7214720713506865,1.2869116787149608,1.3902928042864169,1.3006509387598344,-0.5434447501203772,-0.22542955918706883,-0.6908456993123843
