UserID,Page,Game,Rating,Review,Playtime,PostedDate
76561198276007139,2,Kenshi,Recommended,slave labor,28.6 hrs on record																					(13.2 hrs at review time),N/A
76561198276007139,2,Democracy 4,Recommended,I cannot believe the commies stole the election from me,73.5 hrs on record																					(1.8 hrs at review time),N/A
76561198276007139,2,Fallout 3,Recommended,Liam Neeson circumcised me,14.8 hrs on record																					(2.4 hrs at review time),N/A
76561198276007139,2,Fallout: A Post Nuclear Role Playing Game,Recommended,Bethesda took my kids,8.8 hrs on record																					(6.7 hrs at review time),N/A
76561198276007139,2,Battlefield™ 2042,Recommended,video game,126.3 hrs on record																					(15.9 hrs at review time),N/A
76561198276007139,2,Deus Ex: Game of the Year Edition,Recommended,deu sex,0.8 hrs on record																					(0.4 hrs at review time),N/A
76561198276007139,2,Wolfenstein II: The New Colossus,Recommended,I saw teaters,44.0 hrs on record																					(20.7 hrs at review time),N/A
76561198276007139,3,Rising Storm 2: Vietnam,Recommended,never before have I felt like rambo wielding a mosin nagant,233.0 hrs on record																					(138.8 hrs at review time),N/A
76561198276007139,3,Counter-Strike,Recommended,chat is truly a blessing,2.0 hrs on record																					(1.9 hrs at review time),N/A
76561198276007139,3,Garfield Kart,Recommended,They did not lie it really did cure my erectile dysfunction,0.7 hrs on record																					(0.2 hrs at review time),N/A
76561198276007139,3,Total War: WARHAMMER II,Recommended,Rat biological weapons,52.9 hrs on record																					(5.8 hrs at review time),N/A
76561198276007139,3,KUBOOM,Recommended,Kumboom is an experience like no other,1.7 hrs on record																					(1.3 hrs at review time),N/A
76561198276007139,3,Max Payne 3,Recommended,Reminds me of my time in Venezuela,31.5 hrs on record																					(17.4 hrs at review time),N/A
76561198276007139,3,Cry of Fear,Recommended,I cannot believe Metal Gear Solid 3 stole the dark level from this game,16.0 hrs on record																					(15.1 hrs at review time),N/A
76561198276007139,3,Crusader Kings II,Recommended,wow that's a lot of dead half sisters in Jerusalem,52.9 hrs on record																					(47.0 hrs at review time),N/A
76561198276007139,3,Valheim,Recommended,how do I defeat this deer enemy,16.1 hrs on record																					(7.0 hrs at review time),N/A
76561198276007139,3,TEKKEN 7,Recommended,funny bear haha,2.3 hrs on record																					(2.2 hrs at review time),N/A
76561198276007139,4,Imperator: Rome,Recommended,How do I play this game,4.9 hrs on record																					(4.0 hrs at review time),N/A
76561198276007139,4,8 Ball,Recommended,"Good - Absolutely revolutionary game that inspired and changed the landscape of gaming. A formula that many games still follow exactly today. - Challenging platforming. - Controls are very crisp. - Catchy tune. Now probably seen as the video game anthem. - the power up mechanics were unique. - the enemies had varied movement giving decent challenge to the platformer. Turning balls into balls, then using the balls to kill other balls was creative, and made the combat deeper. - the character models and environment were bold, which made it very easy to see. - stomping on foes feel satisfying. Bad - I felt the amount of lives were too little. Starting over after a game over is too punishing. But this was the norm difficulty back in the 80s and 90s gaming.",0.1 hrs on record,N/A
76561198276007139,4,Crusader Kings III,Recommended,I ♥♥♥♥♥♥ your mom and wife now give me bohemia,260.8 hrs on record																					(51.2 hrs at review time),N/A
76561198276007139,4,Moonbase Alpha,Recommended,why the ♥♥♥♥ do I have 183 hours,183.6 hrs on record,N/A
76561198276007139,4,Total War: EMPIRE – Definitive Edition,Recommended,The pathfinding is pretty interesting but you get to kill natives so I'm having fun.,140.8 hrs on record																					(0.5 hrs at review time),N/A
76561198276007139,4,World of Warships,Recommended,Japan.,1.6 hrs on record																					(0.5 hrs at review time),N/A
76561198276007139,4,Garry's Mod,Recommended,gerald mod,601.3 hrs on record																					(569.9 hrs at review time),N/A
76561198276007139,4,GTFO,Recommended,(Review text hidden),4.6 hrs on record,N/A
76561198276007139,4,Counter-Strike: Source,Recommended,gmod's pretty fun,25.2 hrs on record																					(0.4 hrs at review time),N/A
76561198276007139,4,MORDHAU,Recommended,they added black people,27.0 hrs on record																					(21.6 hrs at review time),N/A
76561198276007139,5,Tom Clancy's Rainbow Six® Siege,Recommended,The flies theyre coming inside my walls theyre trying to steal my banking info but i wont let them get me i wont let them get me i wont let them get me the walls cry with the wails of the damned they beckon for me and i listen my ears open to the cries of the needy :salty:,405.3 hrs on record																					(390.9 hrs at review time),N/A
